path	transcription
imgs/1940/AL/d170/m-t0627-00086-00165_occ_row_13.jpg	house keeper
imgs/1940/AL/d170/m-t0627-00086-00165_occ_row_31.jpg	house keeper
imgs/1940/AL/d170/m-t0627-00086-00165_occ_row_34.jpg	shoeshine
imgs/1940/AL/d171/m-t0627-00030-00988_occ_row_4.jpg	polisher
imgs/1940/AL/d172/m-t0627-00024-01202_occ_row_40.jpg	labues
imgs/1940/AL/d172/m-t0627-00048-00356_occ_row_32.jpg	farmed
imgs/1940/AL/d172/m-t0627-00056-00243_occ_row_14.jpg	electrical
imgs/1940/AL/d172/m-t0627-00091-00587_occ_row_19.jpg	lumber man
imgs/1940/AL/d172/m-t0627-00096-00573_occ_row_25.jpg	lawyer
imgs/1940/AL/d173/m-t0627-00019-00082_occ_row_39.jpg	laborer farmer
imgs/1940/AL/d173/m-t0627-00031-00947_occ_row_13.jpg	hired farmer
imgs/1940/AL/d173/m-t0627-00044-00739_occ_row_17.jpg	farming laborer
imgs/1940/AL/d173/m-t0627-00058-00406_occ_row_5.jpg	laborer farmer
imgs/1940/AL/d173/m-t0627-00068-00478_occ_row_35.jpg	foreman 
imgs/1940/AL/d173/m-t0627-00095-00093_occ_row_20.jpg	time keeper
imgs/1940/AL/d173/m-t0627-00095-00093_occ_row_3.jpg	time keeper
imgs/1940/AL/d174/m-t0627-00017-00321_occ_row_30.jpg	farm hand labor
imgs/1940/AL/d174/m-t0627-00020-00209_occ_row_17.jpg	farmer labor
imgs/1940/AL/d174/m-t0627-00045-00039_occ_row_28.jpg	house cleaners
imgs/1940/AL/d174/m-t0627-00050-00274_occ_row_36.jpg	class room teacher
imgs/1940/AL/d174/m-t0627-00064-00100_occ_row_11.jpg	lawyer
imgs/1940/AL/d174/m-t0627-00069-00232_occ_row_36.jpg	buttler
imgs/1940/AL/d174/m-t0627-00084-00776_occ_row_29.jpg	brickmason
imgs/1940/AL/d174/m-t0627-00092-00134_occ_row_13.jpg	shoe maker
imgs/1940/AL/d174/m-t0627-00094-00873_occ_row_29.jpg	laundress 
imgs/1940/AL/d175/m-t0627-00017-00863_occ_row_6.jpg	bookbinder
imgs/1940/AL/d175/m-t0627-00052-00195_occ_row_20.jpg	frame spinner
imgs/1940/AL/d175/m-t0627-00052-00195_occ_row_30.jpg	house keeper
imgs/1940/AL/d175/m-t0627-00075-00306_occ_row_11.jpg	farm operator 
imgs/1940/AL/d175/m-t0627-00075-00306_occ_row_19.jpg	farm worker
imgs/1940/AL/d175/m-t0627-00075-00306_occ_row_33.jpg	farm worker
imgs/1940/AL/d176/m-t0627-00095-00400_occ_row_12.jpg	pay master
imgs/1940/AL/d176/m-t0627-00098-00555_occ_row_20.jpg	tile maker
imgs/1940/AL/d177/m-t0627-00017-00205_occ_row_1.jpg	electrician
imgs/1940/AL/d177/m-t0627-00026-00064_occ_row_4.jpg	farmmier
imgs/1940/AL/d177/m-t0627-00049-00019_occ_row_16.jpg	farm labor
imgs/1940/AL/d177/m-t0627-00049-00019_occ_row_32.jpg	farmer labor
imgs/1940/AL/d177/m-t0627-00053-00371_occ_row_1.jpg	ginner
imgs/1940/AL/d177/m-t0627-00057-00011_occ_row_3.jpg	labor foreman
imgs/1940/AL/d177/m-t0627-00079-00534_occ_row_1.jpg	learner
imgs/1940/AL/d177/m-t0627-00095-00802_occ_row_23.jpg	servant
imgs/1940/AL/d178/m-t0627-00020-00180_occ_row_5.jpg	jr foreman
imgs/1940/AL/d178/m-t0627-00035-00023_occ_row_39.jpg	common laborer
imgs/1940/AL/d178/m-t0627-00043-00604_occ_row_27.jpg	meat packer
imgs/1940/AL/d178/m-t0627-00057-00158_occ_row_19.jpg	labor farmer
imgs/1940/AL/d178/m-t0627-00068-00391_occ_row_24.jpg	laundress 
imgs/1940/AL/d179/m-t0627-00015-00565_occ_row_19.jpg	laborer wpa
imgs/1940/AL/d179/m-t0627-00019-00508_occ_row_1.jpg	lawyer
imgs/1940/AL/d179/m-t0627-00034-00590_occ_row_36.jpg	house wife
imgs/1940/AL/d179/m-t0627-00086-00448_occ_row_33.jpg	rock man
imgs/1940/AL/d18/m-t0627-00035-00329_occ_row_36.jpg	laborer home
imgs/1940/AL/d18/m-t0627-00060-00012_occ_row_7.jpg	trained nurse
imgs/1940/AL/d18/m-t0627-00091-00616_occ_row_23.jpg	home advisor
imgs/1940/AL/d180/m-t0627-00003-00340_occ_row_15.jpg	farm man
imgs/1940/AL/d180/m-t0627-00010-00585_occ_row_26.jpg	gardner
imgs/1940/AL/d180/m-t0627-00063-00790_occ_row_33.jpg	dock worker
imgs/1940/AL/d180/m-t0627-00072-00284_occ_row_25.jpg	building
imgs/1940/AL/d180/m-t0627-00072-00284_occ_row_9.jpg	warehouse
imgs/1940/AL/d180/m-t0627-00076-00489_occ_row_14.jpg	home keeper
imgs/1940/AL/d180/m-t0627-00076-00489_occ_row_40.jpg	home helper
imgs/1940/AL/d180/m-t0627-00094-00799_occ_row_8.jpg	dietician
imgs/1940/AL/d181/m-t0627-00017-00032_occ_row_28.jpg	fieldwork
imgs/1940/AL/d181/m-t0627-00017-00619_occ_row_28.jpg	clerking
imgs/1940/AL/d181/m-t0627-00062-00567_occ_row_3.jpg	truck driver
imgs/1940/AL/d181/m-t0627-00063-00552_occ_row_35.jpg	bayler
imgs/1940/AL/d181/m-t0627-00064-00694_occ_row_25.jpg	common laborer
imgs/1940/AL/d181/m-t0627-00067-00431_occ_row_34.jpg	buttel
imgs/1940/AL/d181/m-t0627-00078-00527_occ_row_11.jpg	manager
imgs/1940/AL/d181/m-t0627-00091-00731_occ_row_26.jpg	shipping clerk
imgs/1940/AL/d182/m-t0627-00003-00255_occ_row_21.jpg	looker
imgs/1940/AL/d182/m-t0627-00029-00515_occ_row_17.jpg	woodsman
imgs/1940/AL/d182/m-t0627-00065-00993_occ_row_20.jpg	trainer
imgs/1940/AL/d182/m-t0627-00080-00380_occ_row_39.jpg	trained nurse
imgs/1940/AL/d183/m-t0627-00071-00546_occ_row_12.jpg	washer woman
imgs/1940/AL/d183/m-t0627-00081-00435_occ_row_33.jpg	lnspector
imgs/1940/AL/d183/m-t0627-00089-00020_occ_row_20.jpg	logger
imgs/1940/AL/d183/m-t0627-00089-00020_occ_row_26.jpg	logger
imgs/1940/AL/d183/m-t0627-00096-00115_occ_row_2.jpg	finisher
imgs/1940/AL/d184/m-t0627-00019-00625_occ_row_1.jpg	shoemaker
imgs/1940/AL/d184/m-t0627-00042-00570_occ_row_7.jpg	pipeman
imgs/1940/AL/d184/m-t0627-00068-00792_occ_row_35.jpg	sawyer
imgs/1940/AL/d184/m-t0627-00069-00479_occ_row_40.jpg	shipping clerk
imgs/1940/AL/d184/m-t0627-00091-00402_occ_row_32.jpg	shipping foreman
imgs/1940/AL/d184/m-t0627-00096-00629_occ_row_31.jpg	music teacher
imgs/1940/AL/d184/m-t0627-00098-00126_occ_row_34.jpg	feeder
imgs/1940/AL/d185/m-t0627-00012-00153_occ_row_22.jpg	plumbing
imgs/1940/AL/d185/m-t0627-00026-00170_occ_row_12.jpg	looper
imgs/1940/AL/d185/m-t0627-00060-00030_occ_row_25.jpg	gardner
imgs/1940/AL/d185/m-t0627-00071-00167_occ_row_21.jpg	tohler
imgs/1940/AL/d185/m-t0627-00072-00261_occ_row_23.jpg	farmins
imgs/1940/AL/d186/m-t0627-00040-00048_occ_row_34.jpg	plumbing
imgs/1940/AL/d186/m-t0627-00094-00512_occ_row_13.jpg	manager of savings
imgs/1940/AL/d186/m-t0627-00096-00234_occ_row_24.jpg	laundress 
imgs/1940/AL/d186/m-t0627-00096-00335_occ_row_37.jpg	plasterer
imgs/1940/AL/d187/m-t0627-00015-00283_occ_row_37.jpg	road foreman
imgs/1940/AL/d187/m-t0627-00021-00652_occ_row_10.jpg	aaa worker
imgs/1940/AL/d187/m-t0627-00038-00008_occ_row_16.jpg	farmer man
imgs/1940/AL/d187/m-t0627-00046-00574_occ_row_23.jpg	big machine helper
imgs/1940/AL/d187/m-t0627-00050-00059_occ_row_29.jpg	music teacher
imgs/1940/AL/d187/m-t0627-00067-00427_occ_row_29.jpg	hairdresser
imgs/1940/AL/d187/m-t0627-00070-00171_occ_row_18.jpg	farm help
imgs/1940/AL/d188/m-t0627-00007-00690_occ_row_4.jpg	woodsman
imgs/1940/AL/d188/m-t0627-00010-00875_occ_row_39.jpg	domestic
imgs/1940/AL/d188/m-t0627-00067-00415_occ_row_37.jpg	turner
imgs/1940/AL/d189/m-t0627-00008-00355_occ_row_10.jpg	homemaking
imgs/1940/AL/d189/m-t0627-00008-00355_occ_row_15.jpg	homemaking
imgs/1940/AL/d189/m-t0627-00056-00848_occ_row_3.jpg	sanner
imgs/1940/AL/d189/m-t0627-00063-00180_occ_row_35.jpg	farmhand
imgs/1940/AL/d189/m-t0627-00092-00264_occ_row_13.jpg	handyman
imgs/1940/AL/d189/m-t0627-00098-00304_occ_row_18.jpg	meat packer
imgs/1940/AL/d19/m-t0627-00001-00489_occ_row_7.jpg	housework
imgs/1940/AL/d19/m-t0627-00024-00314_occ_row_30.jpg	renter
imgs/1940/AL/d19/m-t0627-00024-00768_occ_row_6.jpg	tacher
imgs/1940/AL/d19/m-t0627-00029-00461_occ_row_24.jpg	worker
imgs/1940/AL/d19/m-t0627-00037-00198_occ_row_16.jpg	building
imgs/1940/AL/d19/m-t0627-00067-00229_occ_row_4.jpg	shoe maker
imgs/1940/AL/d19/m-t0627-00069-00130_occ_row_4.jpg	boilermaker
imgs/1940/AL/d19/m-t0627-00076-00514_occ_row_16.jpg	pharmacist
imgs/1940/AL/d190/m-t0627-00002-00080_occ_row_5.jpg	stripper
imgs/1940/AL/d190/m-t0627-00063-00348_occ_row_32.jpg	sanger
imgs/1940/AL/d190/m-t0627-00068-00470_occ_row_28.jpg	construction foreman
imgs/1940/AL/d191/m-t0627-00024-00334_occ_row_31.jpg	grader driver
imgs/1940/AL/d191/m-t0627-00062-00805_occ_row_30.jpg	farm hand
imgs/1940/AL/d191/m-t0627-00070-00005_occ_row_27.jpg	housewife
imgs/1940/AL/d191/m-t0627-00093-00106_occ_row_16.jpg	stenography
imgs/1940/AL/d192/m-t0627-00002-00568_occ_row_28.jpg	plumber
imgs/1940/AL/d192/m-t0627-00043-00137_occ_row_10.jpg	high roller
imgs/1940/AL/d192/m-t0627-00043-00137_occ_row_6.jpg	assistant tool setter
imgs/1940/AL/d192/m-t0627-00083-00009_occ_row_23.jpg	farmer helper
imgs/1940/AL/d192/m-t0627-00088-00366_occ_row_12.jpg	farm manager
imgs/1940/AL/d192/m-t0627-00094-00060_occ_row_37.jpg	yard laborer
imgs/1940/AL/d193/m-t0627-00001-00068_occ_row_14.jpg	fixer
imgs/1940/AL/d193/m-t0627-00022-00009_occ_row_24.jpg	lumber mill manager
imgs/1940/AL/d193/m-t0627-00041-00344_occ_row_37.jpg	farm man
imgs/1940/AL/d193/m-t0627-00059-00067_occ_row_35.jpg	saleswomen
imgs/1940/AL/d193/m-t0627-00062-00403_occ_row_1.jpg	fireman
imgs/1940/AL/d193/m-t0627-00065-00282_occ_row_21.jpg	warehouse
imgs/1940/AL/d194/m-t0627-00002-00393_occ_row_28.jpg	gardener
imgs/1940/AL/d194/m-t0627-00050-00108_occ_row_17.jpg	salesman
imgs/1940/AL/d196/m-t0627-00009-00403_occ_row_4.jpg	rammer
imgs/1940/AL/d196/m-t0627-00025-00587_occ_row_21.jpg	dress maker
imgs/1940/AL/d196/m-t0627-00025-00587_occ_row_23.jpg	dish washer
imgs/1940/AL/d196/m-t0627-00035-00394_occ_row_19.jpg	laborer house work
imgs/1940/AL/d196/m-t0627-00072-00197_occ_row_36.jpg	nurseing
imgs/1940/AL/d196/m-t0627-00092-00446_occ_row_35.jpg	shoe maker
imgs/1940/AL/d198/m-t0627-00025-00760_occ_row_19.jpg	logger
imgs/1940/AL/d198/m-t0627-00025-00760_occ_row_40.jpg	farmer tenant
imgs/1940/AL/d198/m-t0627-00037-00294_occ_row_20.jpg	yardman
imgs/1940/AL/d198/m-t0627-00042-00539_occ_row_11.jpg	fetler
imgs/1940/AL/d198/m-t0627-00042-00539_occ_row_2.jpg	fetter
imgs/1940/AL/d198/m-t0627-00047-00187_occ_row_12.jpg	patrol man
imgs/1940/AL/d198/m-t0627-00071-00241_occ_row_20.jpg	lnspector
imgs/1940/AL/d199/m-t0627-00006-00234_occ_row_18.jpg	home wife
imgs/1940/AL/d199/m-t0627-00046-00403_occ_row_29.jpg	coupler
imgs/1940/AL/d199/m-t0627-00082-00390_occ_row_37.jpg	polisher
imgs/1940/AL/d199/m-t0627-00086-00782_occ_row_4.jpg	banker
imgs/1940/AL/d199/m-t0627-00093-00165_occ_row_37.jpg	floor finisher
imgs/1940/AL/d2/m-t0627-00068-00173_occ_row_8.jpg	meat packer
imgs/1940/AL/d2/m-t0627-00097-00987_occ_row_32.jpg	electrical
imgs/1940/AL/d20/m-t0627-00002-00374_occ_row_20.jpg	salesman farms
imgs/1940/AL/d20/m-t0627-00072-00592_occ_row_26.jpg	bookkeeping
imgs/1940/AL/d20/m-t0627-00081-00490_occ_row_29.jpg	skaeler
imgs/1940/AL/d20/m-t0627-00096-00759_occ_row_12.jpg	owner
imgs/1940/AL/d200/m-t0627-00020-00025_occ_row_38.jpg	handyman
imgs/1940/AL/d200/m-t0627-00022-00271_occ_row_21.jpg	training
imgs/1940/AL/d200/m-t0627-00063-00898_occ_row_19.jpg	boilermaker
imgs/1940/AL/d200/m-t0627-00066-00786_occ_row_10.jpg	clearing
imgs/1940/AL/d200/m-t0627-00070-00403_occ_row_8.jpg	farm an mother
imgs/1940/AL/d200/m-t0627-00098-00636_occ_row_21.jpg	stacker
imgs/1940/AL/d201/m-t0627-00011-00148_occ_row_25.jpg	farm man
imgs/1940/AL/d202/m-t0627-00050-00460_occ_row_34.jpg	garment separater
imgs/1940/AL/d204/m-t0627-00025-00399_occ_row_30.jpg	fraker
imgs/1940/AL/d204/m-t0627-00063-00853_occ_row_17.jpg	clergy
imgs/1940/AL/d204/m-t0627-00082-00435_occ_row_11.jpg	loom fixer
imgs/1940/AL/d204/m-t0627-00087-00134_occ_row_17.jpg	coalmine
imgs/1940/AL/d205/m-t0627-00023-00626_occ_row_39.jpg	farmwork
imgs/1940/AL/d205/m-t0627-00046-00371_occ_row_9.jpg	packer
imgs/1940/AL/d205/m-t0627-00086-00385_occ_row_3.jpg	owner
imgs/1940/AL/d206/m-t0627-00020-00514_occ_row_16.jpg	servicework
imgs/1940/AL/d206/m-t0627-00066-00787_occ_row_27.jpg	plowing
imgs/1940/AL/d206/m-t0627-00068-00090_occ_row_6.jpg	secretary
imgs/1940/AL/d206/m-t0627-00068-00301_occ_row_11.jpg	carver
imgs/1940/AL/d206/m-t0627-00068-00301_occ_row_7.jpg	firmers
imgs/1940/AL/d207/m-t0627-00009-00485_occ_row_16.jpg	typist
imgs/1940/AL/d207/m-t0627-00058-00103_occ_row_26.jpg	packing house foreman
imgs/1940/AL/d207/m-t0627-00064-00372_occ_row_8.jpg	waitress
imgs/1940/AL/d207/m-t0627-00081-00286_occ_row_8.jpg	dietitian
imgs/1940/AL/d207/m-t0627-00085-00607_occ_row_9.jpg	machinest
imgs/1940/AL/d207/m-t0627-00098-00962_occ_row_2.jpg	pumper
imgs/1940/AL/d208/m-t0627-00021-00329_occ_row_9.jpg	farmerman
imgs/1940/AL/d208/m-t0627-00028-00134_occ_row_2.jpg	spooler
imgs/1940/AL/d208/m-t0627-00028-00134_occ_row_26.jpg	stacker
imgs/1940/AL/d208/m-t0627-00050-00369_occ_row_11.jpg	stamper
imgs/1940/AL/d208/m-t0627-00090-00307_occ_row_5.jpg	farm hand
imgs/1940/AL/d208/m-t0627-00095-00074_occ_row_10.jpg	truck driver
imgs/1940/AL/d209/m-t0627-00016-00137_occ_row_34.jpg	lodginghouse keeper
imgs/1940/AL/d209/m-t0627-00019-00631_occ_row_29.jpg	housewife
imgs/1940/AL/d209/m-t0627-00056-00844_occ_row_23.jpg	spooler
imgs/1940/AL/d209/m-t0627-00059-00090_occ_row_8.jpg	farmer labor
imgs/1940/AL/d209/m-t0627-00085-00502_occ_row_34.jpg	ba machine
imgs/1940/AL/d209/m-t0627-00096-00067_occ_row_24.jpg	servant
imgs/1940/AL/d21/m-t0627-00044-00772_occ_row_8.jpg	edger at lake mill
imgs/1940/AL/d21/m-t0627-00047-00090_occ_row_38.jpg	roll furner
imgs/1940/AL/d21/m-t0627-00064-00077_occ_row_26.jpg	watchmen
imgs/1940/AL/d21/m-t0627-00094-00011_occ_row_3.jpg	laundering
imgs/1940/AL/d210/m-t0627-00008-00649_occ_row_12.jpg	housework 
imgs/1940/AL/d210/m-t0627-00030-00695_occ_row_36.jpg	crealer
imgs/1940/AL/d210/m-t0627-00074-00154_occ_row_32.jpg	trs puller
imgs/1940/AL/d211/m-t0627-00001-00156_occ_row_14.jpg	housekeeper
imgs/1940/AL/d211/m-t0627-00001-00510_occ_row_5.jpg	home work
imgs/1940/AL/d211/m-t0627-00028-00849_occ_row_10.jpg	farm hand
imgs/1940/AL/d211/m-t0627-00045-00572_occ_row_5.jpg	coalmine
imgs/1940/AL/d211/m-t0627-00067-00153_occ_row_37.jpg	student
imgs/1940/AL/d211/m-t0627-00076-00470_occ_row_18.jpg	garange
imgs/1940/AL/d212/m-t0627-00009-00023_occ_row_33.jpg	fireman
imgs/1940/AL/d212/m-t0627-00045-00588_occ_row_11.jpg	coupler
imgs/1940/AL/d212/m-t0627-00051-00158_occ_row_35.jpg	darnwork
imgs/1940/AL/d212/m-t0627-00059-00009_occ_row_8.jpg	puber
imgs/1940/AL/d212/m-t0627-00075-00543_occ_row_12.jpg	sewer
imgs/1940/AL/d213/m-t0627-00010-00536_occ_row_33.jpg	salesman
imgs/1940/AL/d213/m-t0627-00044-00660_occ_row_18.jpg	truck driver
imgs/1940/AL/d213/m-t0627-00050-00093_occ_row_7.jpg	classroom teacher
imgs/1940/AL/d213/m-t0627-00070-00340_occ_row_1.jpg	grader
imgs/1940/AL/d213/m-t0627-00092-00804_occ_row_27.jpg	stenography
imgs/1940/AL/d214/m-t0627-00008-00074_occ_row_23.jpg	scruffy
imgs/1940/AL/d215/m-t0627-00016-00788_occ_row_2.jpg	manager
imgs/1940/AL/d215/m-t0627-00090-00121_occ_row_14.jpg	clergy
imgs/1940/AL/d216/m-t0627-00017-00968_occ_row_1.jpg	day farmer
imgs/1940/AL/d216/m-t0627-00017-00968_occ_row_16.jpg	service labor
imgs/1940/AL/d216/m-t0627-00075-00137_occ_row_31.jpg	tailor
imgs/1940/AL/d216/m-t0627-00094-00396_occ_row_31.jpg	care taker
imgs/1940/AL/d216/m-t0627-00097-00104_occ_row_7.jpg	watchmen
imgs/1940/AL/d217/m-t0627-00058-00112_occ_row_31.jpg	diaryman
imgs/1940/AL/d217/m-t0627-00063-00732_occ_row_11.jpg	warehouse
imgs/1940/AL/d217/m-t0627-00066-00497_occ_row_26.jpg	planer
imgs/1940/AL/d217/m-t0627-00079-00793_occ_row_23.jpg	nurse
imgs/1940/AL/d217/m-t0627-00094-00274_occ_row_4.jpg	hairdresser
imgs/1940/AL/d218/m-t0627-00014-00241_occ_row_21.jpg	farm helper
imgs/1940/AL/d218/m-t0627-00051-00753_occ_row_37.jpg	operator
imgs/1940/AL/d219/m-t0627-00051-00754_occ_row_25.jpg	housewife & laborer
imgs/1940/AL/d219/m-t0627-00051-00754_occ_row_30.jpg	operator
imgs/1940/AL/d219/m-t0627-00051-00754_occ_row_7.jpg	operator
imgs/1940/AL/d219/m-t0627-00056-00229_occ_row_29.jpg	roomers & boarders
imgs/1940/AL/d219/m-t0627-00062-00311_occ_row_31.jpg	boiler
imgs/1940/AL/d219/m-t0627-00091-00018_occ_row_40.jpg	coalmine
imgs/1940/AL/d219/m-t0627-00097-00154_occ_row_31.jpg	deputy
imgs/1940/AL/d22/m-t0627-00024-01346_occ_row_17.jpg	talner
imgs/1940/AL/d22/m-t0627-00071-00106_occ_row_38.jpg	topper
imgs/1940/AL/d22/m-t0627-00079-00285_occ_row_37.jpg	dairy man
imgs/1940/AL/d220/m-t0627-00006-00224_occ_row_8.jpg	farmlabor
imgs/1940/AL/d220/m-t0627-00075-00311_occ_row_8.jpg	open driver
imgs/1940/AL/d220/m-t0627-00091-00439_occ_row_33.jpg	seamstress
imgs/1940/AL/d220/m-t0627-00091-00439_occ_row_40.jpg	office clerk
imgs/1940/AL/d220/m-t0627-00091-00756_occ_row_23.jpg	driver
imgs/1940/AL/d220/m-t0627-00094-00323_occ_row_27.jpg	designer
imgs/1940/AL/d221/m-t0627-00056-00955_occ_row_19.jpg	farm overseer
imgs/1940/AL/d221/m-t0627-00058-00514_occ_row_30.jpg	chain feeder
imgs/1940/AL/d221/m-t0627-00088-00379_occ_row_29.jpg	worker at private home
imgs/1940/AL/d221/m-t0627-00095-00252_occ_row_20.jpg	bookkeeping
imgs/1940/AL/d222/m-t0627-00022-00006_occ_row_1.jpg	battler
imgs/1940/AL/d222/m-t0627-00031-00694_occ_row_18.jpg	trammer
imgs/1940/AL/d222/m-t0627-00043-00344_occ_row_36.jpg	chuffer
imgs/1940/AL/d222/m-t0627-00074-00659_occ_row_23.jpg	shinner
imgs/1940/AL/d222/m-t0627-00083-00096_occ_row_15.jpg	tuner
imgs/1940/AL/d223/m-t0627-00035-00013_occ_row_36.jpg	office work
imgs/1940/AL/d223/m-t0627-00081-00467_occ_row_30.jpg	laundering
imgs/1940/AL/d224/m-t0627-00094-00790_occ_row_37.jpg	yard man
imgs/1940/AL/d225/m-t0627-00038-00062_occ_row_1.jpg	topper
imgs/1940/AL/d225/m-t0627-00043-00794_occ_row_6.jpg	nurse
imgs/1940/AL/d226/m-t0627-00020-00561_occ_row_7.jpg	farmwork
imgs/1940/AL/d226/m-t0627-00052-00735_occ_row_10.jpg	wage hand
imgs/1940/AL/d226/m-t0627-00068-00174_occ_row_35.jpg	serviceman
imgs/1940/AL/d226/m-t0627-00096-00734_occ_row_21.jpg	cabinetmaker
imgs/1940/AL/d228/m-t0627-00024-00944_occ_row_21.jpg	mail carrier
imgs/1940/AL/d228/m-t0627-00083-00548_occ_row_14.jpg	oiler
imgs/1940/AL/d229/m-t0627-00069-00613_occ_row_14.jpg	labourer
imgs/1940/AL/d23/m-t0627-00025-00588_occ_row_14.jpg	cleaning
imgs/1940/AL/d23/m-t0627-00042-00865_occ_row_18.jpg	section helper
imgs/1940/AL/d23/m-t0627-00098-00497_occ_row_39.jpg	cabinetmaker
imgs/1940/AL/d230/m-t0627-00018-00702_occ_row_35.jpg	laborer farming
imgs/1940/AL/d230/m-t0627-00026-00279_occ_row_28.jpg	gardener
imgs/1940/AL/d230/m-t0627-00071-00439_occ_row_8.jpg	spools
imgs/1940/AL/d230/m-t0627-00092-00129_occ_row_3.jpg	stationary engineer
imgs/1940/AL/d232/m-t0627-00050-00131_occ_row_18.jpg	lumber insp.
imgs/1940/AL/d232/m-t0627-00094-00047_occ_row_23.jpg	baker
imgs/1940/AL/d232/m-t0627-00098-00159_occ_row_14.jpg	washer woman
imgs/1940/AL/d233/m-t0627-00086-00477_occ_row_36.jpg	watchmen
imgs/1940/AL/d234/m-t0627-00091-00426_occ_row_16.jpg	postman
imgs/1940/AL/d234/m-t0627-00096-00061_occ_row_16.jpg	washer woman
imgs/1940/AL/d235/m-t0627-00095-00004_occ_row_3.jpg	rammer
imgs/1940/AL/d237/m-t0627-00046-00489_occ_row_17.jpg	clerical
imgs/1940/AL/d238/m-t0627-00063-00677_occ_row_2.jpg	apprentice printer
imgs/1940/AL/d238/m-t0627-00063-00677_occ_row_27.jpg	dairyman
imgs/1940/AL/d238/m-t0627-00078-00309_occ_row_7.jpg	clerking
imgs/1940/AL/d239/m-t0627-00009-00956_occ_row_8.jpg	fixer
imgs/1940/AL/d239/m-t0627-00034-00641_occ_row_31.jpg	w.p.n laborer
imgs/1940/AL/d239/m-t0627-00064-00855_occ_row_36.jpg	presser
imgs/1940/AL/d239/m-t0627-00097-00501_occ_row_18.jpg	hostess
imgs/1940/AL/d24/m-t0627-00016-00380_occ_row_5.jpg	laborer 
imgs/1940/AL/d24/m-t0627-00047-00487_occ_row_1.jpg	locomotive fireman
imgs/1940/AL/d24/m-t0627-00085-00732_occ_row_19.jpg	woodsman
imgs/1940/AL/d240/m-t0627-00007-00490_occ_row_37.jpg	delivery man
imgs/1940/AL/d240/m-t0627-00017-00345_occ_row_26.jpg	nurse maid
imgs/1940/AL/d240/m-t0627-00046-00017_occ_row_13.jpg	ganeter
imgs/1940/AL/d241/m-t0627-00079-00600_occ_row_7.jpg	mines
imgs/1940/AL/d242/m-t0627-00002-00287_occ_row_39.jpg	deckhand
imgs/1940/AL/d244/m-t0627-00036-00465_occ_row_30.jpg	farm laborer 
imgs/1940/AL/d244/m-t0627-00068-00804_occ_row_29.jpg	laborer 
imgs/1940/AL/d245/m-t0627-00038-00510_occ_row_11.jpg	dietitian
imgs/1940/AL/d245/m-t0627-00085-00555_occ_row_36.jpg	civil engineer
imgs/1940/AL/d247/m-t0627-00040-00395_occ_row_35.jpg	preacher
imgs/1940/AL/d247/m-t0627-00091-00404_occ_row_27.jpg	deputy
imgs/1940/AL/d247/m-t0627-00093-00066_occ_row_16.jpg	machinery
imgs/1940/AL/d247/m-t0627-00098-00280_occ_row_6.jpg	trucker
imgs/1940/AL/d248/m-t0627-00031-00907_occ_row_15.jpg	steelworker
imgs/1940/AL/d251/m-t0627-00045-00510_occ_row_36.jpg	butler
imgs/1940/AL/d251/m-t0627-00084-00860_occ_row_13.jpg	butler
imgs/1940/AL/d252/m-t0627-00010-00057_occ_row_15.jpg	fieldwork
imgs/1940/AL/d254/m-t0627-00085-00166_occ_row_37.jpg	automobile
imgs/1940/AL/d254/m-t0627-00087-00751_occ_row_25.jpg	lumber man
imgs/1940/AL/d255/m-t0627-00032-00121_occ_row_23.jpg	carpentry
imgs/1940/AL/d262/m-t0627-00064-00298_occ_row_11.jpg	newsboy
imgs/1940/AL/d262/m-t0627-00070-00526_occ_row_14.jpg	dairyman
imgs/1940/AL/d262/m-t0627-00070-00526_occ_row_16.jpg	dairyman
imgs/1940/AL/d269/m-t0627-00092-00795_occ_row_40.jpg	custodian
imgs/1940/AL/d272/m-t0627-00098-00094_occ_row_17.jpg	shoemaker
imgs/1940/AL/d275/m-t0627-00028-00124_occ_row_13.jpg	bakery
imgs/1940/AL/d275/m-t0627-00062-00467_occ_row_38.jpg	book binding
imgs/1940/AL/d276/m-t0627-00025-00607_occ_row_3.jpg	nurse maid
imgs/1940/AL/d278/m-t0627-00096-00005_occ_row_22.jpg	custodian
imgs/1940/AL/d279/m-t0627-00079-00693_occ_row_33.jpg	water boy
imgs/1940/AL/d28/m-t0627-00098-00971_occ_row_2.jpg	steelworker
imgs/1940/AL/d280/m-t0627-00010-00588_occ_row_27.jpg	milkman
imgs/1940/AL/d281/m-t0627-00047-00786_occ_row_38.jpg	patrolman
imgs/1940/AL/d284/m-t0627-00014-00280_occ_row_23.jpg	deckhand
imgs/1940/AL/d284/m-t0627-00014-00280_occ_row_30.jpg	deckhand
imgs/1940/AL/d284/m-t0627-00057-00750_occ_row_20.jpg	water boy
imgs/1940/AL/d286/m-t0627-00068-00476_occ_row_13.jpg	chiropractor
imgs/1940/AL/d287/m-t0627-00020-00016_occ_row_2.jpg	stonemason
imgs/1940/AL/d287/m-t0627-00075-00421_occ_row_39.jpg	patrolman
imgs/1940/AL/d288/m-t0627-00085-01007_occ_row_13.jpg	book binding
imgs/1940/AL/d292/m-t0627-00009-00729_occ_row_20.jpg	water boy
imgs/1940/AL/d293/m-t0627-00097-00882_occ_row_31.jpg	custodian
